"Name","gpqa_main_generative_n_shot/exact_match,flexible-extract","gpqa_main_generative_n_shot/exact_match_stderr,flexible-extract","gsm8k_cot/exact_match,strict-match","gsm8k_cot/exact_match_stderr,strict-match","gsm8k_cot/exact_match,flexible-extract","gsm8k_cot/exact_match_stderr,flexible-extract","gsm8k_cot_llama/exact_match,strict-match","gsm8k_cot_llama/exact_match_stderr,strict-match","gsm8k_cot_llama/exact_match,flexible-extract","gsm8k_cot_llama/exact_match_stderr,flexible-extract","Runtime"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.28794642857142855","0.02141698936957183","","","","","","","","","85"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.27232142857142855","0.021055082129324176","","","","","","","","","85"
"gpqa_main_generative_n_shot_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.125","0.015642467864593956","","","","","","","","","149"
"gpqa_main_generative_n_shot_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.20535714285714285","0.01910676389919387","","","","","","","","","143"
"gpqa_main_generative_n_shot_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.22991071428571427","0.019901984530139527","","","","","","","","","136"
"gpqa_main_generative_n_shot_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.25223214285714285","0.02054139101648797","","","","","","","","","124"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.32142857142857145","0.02208951915717015","","","","","","","","","123"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","122"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","120"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.296875","0.021609729061250887","","","","","","","","","122"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3013392857142857","0.02170237569854563","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.05133928571428571","0.010438223881488342","","","","","","","","","152"
"gpqa_main_generative_n_shot_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.09821428571428573","0.01407619404942408","","","","","","","","","148"
"gpqa_main_generative_n_shot_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.22767857142857145","0.0198338196436619","","","","","","","","","137"
"gpqa_main_generative_n_shot_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","128"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.26339285714285715","0.020833690016578595","","","","","","","","","123"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.28348214285714285","0.02131682898726214","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3080357142857143","0.021836780796366417","","","","","","","","","120"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3169642857142857","0.022007621584824805","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3013392857142857","0.02170237569854563","","","","","","","","","120"
"gpqa_main_generative_n_shot_min_p_0_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.033482142857142856","0.008508594019302937","","","","","","","","","152"
"gpqa_main_generative_n_shot_min_p_0_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.024553571428571428","0.007319902316965622","","","","","","","","","151"
"gpqa_main_generative_n_shot_min_p_0_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.03125","0.008229569305982462","","","","","","","","","153"
"gpqa_main_generative_n_shot_min_p_0_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.06919642857142858","0.012003754338543692","","","","","","","","","149"
"gpqa_main_generative_n_shot_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.22991071428571427","0.019901984530139527","","","","","","","","","132"
"gpqa_main_generative_n_shot_min_p_0_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.30357142857142855","0.0217477822329175","","","","","","","","","120"
"gpqa_main_generative_n_shot_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.29910714285714285","0.021656359273376977","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.28794642857142855","0.02141698936957183","","","","","","","","","120"
"gpqa_main_generative_n_shot_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.27455357142857145","0.02110874729063386","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.08928571428571429","0.013487401985819228","","","","","","","","","123"
"gpqa_main_generative_n_shot_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.14508928571428573","0.01665805492627008","","","","","","","","","118"
"gpqa_main_generative_n_shot_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.21651785714285715","0.01948083867160924","","","","","","","","","110"
"gpqa_main_generative_n_shot_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.23660714285714285","0.020101765858195803","","","","","","","","","106"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.25","0.02048079801297601","","","","","","","","","105"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.29017857142857145","0.021466115440571216","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.27901785714285715","0.02121409415726597","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.28794642857142855","0.02141698936957185","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.2767857142857143","0.021161749643954855","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.03125","0.008229569305982462","","","","","","","","","122"
"gpqa_main_generative_n_shot_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.11383928571428573","0.015022719761856708","","","","","","","","","120"
"gpqa_main_generative_n_shot_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.21651785714285715","0.019480838671609227","","","","","","","","","114"
"gpqa_main_generative_n_shot_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.27455357142857145","0.021108747290633854","","","","","","","","","107"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.24330357142857145","0.020294638625866782","","","","","","","","","106"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.3236607142857143","0.022129598768200875","","","","","","","","","105"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.27232142857142855","0.02105508212932417","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.27455357142857145","0.021108747290633854","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.28348214285714285","0.02131682898726214","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.017857142857142856","0.006263824139841406","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.022321428571428572","0.00698723386841316","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.022321428571428572","0.006987233868413161","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.06919642857142858","0.012003754338543692","","","","","","","","","123"
"gpqa_main_generative_n_shot_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.20089285714285715","0.01895095029237264","","","","","","","","","109"
"gpqa_main_generative_n_shot_min_p_0_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.29017857142857145","0.021466115440571216","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.2767857142857143","0.02116174964395485","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.24553571428571427","0.02035742845448455","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.2767857142857143","0.02116174964395485","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.06919642857142858","0.012003754338543692","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.14285714285714285","0.016550984181814124","","","","","","","","","97"
"gpqa_main_generative_n_shot_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.16964285714285715","0.01775196735250109","","","","","","","","","90"
"gpqa_main_generative_n_shot_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.21428571428571427","0.019407749261742224","","","","","","","","","87"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.25669642857142855","0.020660425491724692","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.265625","0.02089005840079951","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.2700892857142857","0.021000749078822375","","","","","","","","","85"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.2857142857142857","0.02136722869983605","","","","","","","","","85"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.27455357142857145","0.021108747290633865","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.029017857142857144","0.007939342343352642","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.05357142857142857","0.010650175725330197","","","","","","","","","101"
"gpqa_main_generative_n_shot_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.13616071428571427","0.016221410863569787","","","","","","","","","95"
"gpqa_main_generative_n_shot_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.22321428571428573","0.019695084407412248","","","","","","","","","87"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.22321428571428573","0.01969508440741223","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.21651785714285715","0.019480838671609216","","","","","","","","","88"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.25892857142857145","0.02071887932447213","","","","","","","","","87"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.3013392857142857","0.021702375698545637","","","","","","","","","85"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.020089285714285716","0.006636234733658356","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.022321428571428572","0.00698723386841316","","","","","","","","","105"
"gpqa_main_generative_n_shot_min_p_0_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.024553571428571428","0.007319902316965634","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.033482142857142856","0.008508594019302936","","","","","","","","","101"
"gpqa_main_generative_n_shot_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.12946428571428573","0.01587868468670542","","","","","","","","","93"
"gpqa_main_generative_n_shot_min_p_0_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.265625","0.02089005840079951","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.28125","0.02126578568827395","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.265625","0.02089005840079951","","","","","","","","","84"
"gpqa_main_generative_n_shot_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.2857142857142857","0.02136722869983605","","","","","","","","","86"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.1_temp_1_run_1_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","13"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_20_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","9"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_19_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_18_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","12"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_17_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_16_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_15_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_14_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_13_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_12_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_11_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","12"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_10_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_9_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_8_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","12"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_7_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_6_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_5_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","13"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_4_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_3_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_2_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","12"
"gsm8k_cot_llama_min_p_0.05_temp_1_run_1_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_20_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_19_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_18_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_17_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_16_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_15_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_14_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","12"
"gsm8k_cot_llama_min_p_0_temp_1_run_13_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_12_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_11_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_10_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_9_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_8_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_7_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_6_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","12"
"gsm8k_cot_llama_min_p_0_temp_1_run_5_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_4_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_3_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","12"
"gsm8k_cot_llama_min_p_0_temp_1_run_2_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gsm8k_cot_llama_min_p_0_temp_1_run_1_vllm_meta-llama_Llama-3.2-8B-Instruct","","","","","","","","","","","11"
"gpqa_main_generative_n_shot_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.125","0.015642467864593956","","","","","","","","","155"
"gpqa_main_generative_n_shot_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.20535714285714285","0.01910676389919387","","","","","","","","","148"
"gpqa_main_generative_n_shot_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.22991071428571427","0.019901984530139527","","","","","","","","","139"
"gpqa_main_generative_n_shot_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.25223214285714285","0.02054139101648797","","","","","","","","","129"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.32142857142857145","0.02208951915717015","","","","","","","","","128"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","127"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","126"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.296875","0.021609729061250887","","","","","","","","","132"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3013392857142857","0.02170237569854563","","","","","","","","","129"
"gpqa_main_generative_n_shot_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.05133928571428571","0.010438223881488342","","","","","","","","","157"
"gpqa_main_generative_n_shot_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.09821428571428573","0.01407619404942408","","","","","","","","","155"
"gpqa_main_generative_n_shot_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.22767857142857145","0.0198338196436619","","","","","","","","","143"
"gpqa_main_generative_n_shot_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","134"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.26339285714285715","0.020833690016578595","","","","","","","","","131"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.28348214285714285","0.02131682898726214","","","","","","","","","127"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3080357142857143","0.021836780796366417","","","","","","","","","127"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3169642857142857","0.022007621584824805","","","","","","","","","126"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.3013392857142857","0.02170237569854563","","","","","","","","","123"
"gpqa_main_generative_n_shot_min_p_0_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.033482142857142856","0.008508594019302937","","","","","","","","","157"
"gpqa_main_generative_n_shot_min_p_0_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.024553571428571428","0.007319902316965622","","","","","","","","","160"
"gpqa_main_generative_n_shot_min_p_0_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.03125","0.008229569305982462","","","","","","","","","157"
"gpqa_main_generative_n_shot_min_p_0_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.06919642857142858","0.012003754338543692","","","","","","","","","155"
"gpqa_main_generative_n_shot_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.22991071428571427","0.019901984530139527","","","","","","","","","137"
"gpqa_main_generative_n_shot_min_p_0_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.30357142857142855","0.0217477822329175","","","","","","","","","128"
"gpqa_main_generative_n_shot_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.29910714285714285","0.021656359273376977","","","","","","","","","127"
"gpqa_main_generative_n_shot_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.28794642857142855","0.02141698936957183","","","","","","","","","125"
"gpqa_main_generative_n_shot_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.27455357142857145","0.02110874729063386","","","","","","","","","126"
"gpqa_main_generative_n_shot_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.08258928571428571","0.013019370837375236","","","","","","","","","122"
"gpqa_main_generative_n_shot_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.16964285714285715","0.017751967352501088","","","","","","","","","117"
"gpqa_main_generative_n_shot_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.23660714285714285","0.020101765858195793","","","","","","","","","111"
"gpqa_main_generative_n_shot_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.234375","0.020035949758324928","","","","","","","","","105"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.3125","0.021923384489444957","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.2924107142857143","0.021514611259928533","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.3169642857142857","0.022007621584824826","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.25892857142857145","0.020718879324472136","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.28348214285714285","0.021316828987262136","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.03794642857142857","0.009037146449572006","","","","","","","","","125"
"gpqa_main_generative_n_shot_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.10044642857142858","0.014217623336210836","","","","","","","","","121"
"gpqa_main_generative_n_shot_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.21428571428571427","0.01940774926174222","","","","","","","","","112"
"gpqa_main_generative_n_shot_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.25223214285714285","0.02054139101648799","","","","","","","","","106"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.2767857142857143","0.021161749643954845","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.3080357142857143","0.021836780796366417","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.27232142857142855","0.02105508212932416","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.265625","0.02089005840079951","","","","","","","","","101"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.2700892857142857","0.021000749078822385","","","","","","","","","101"
"gpqa_main_generative_n_shot_min_p_0_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.017857142857142856","0.006263824139841406","","","","","","","","","128"
